CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|ES|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|VOTOS_CAND_NREG_17ene16|VOTOS_VALIDOS_17ene16|VOTOS_NULOS_17ene16|VOTOS_TOTAL_17ene16|LISTA_NOMINAL_17ene16|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
5|6|COLIMA|1|COLIMA|1.00|COLIMA|31.00|URBANO(A)|B|116.00|81.00|3.00|4.00|2.00|50.00|25.00|3.00|0.00|2.00|0.00|2.00|3.00|0.00|2.00|0.00|3.00|0.00|0.00|0.00|1.00|296.00|8.00|305.00|487.00|ACTA DE CASILLA|||JE2015L_06_01_0031_1_B_0_2.jpg|1|2|1|COLIMA|31|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|31.00|URBANO(A)|C01|135.00|81.00|2.00|3.00|3.00|47.00|28.00|3.00|0.00|5.00|0.00|1.00|0.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|311.00|6.00|317.00|487.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|2|1|COLIMA|31|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|32.00|URBANO(A)|B|129.00|129.00|13.00|1.00|6.00|54.00|13.00|3.00|1.00|6.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|358.00|12.00|370.00|611.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|32|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|32.00|URBANO(A)|C01|114.00|113.00|8.00|4.00|5.00|42.00|17.00|4.00|0.00|7.00|0.00|3.00|0.00|0.00|3.00|2.00|0.00|0.00|0.00|0.00|0.00|322.00|11.00|333.00|610.00|ACTA DE CASILLA|||JE2015L_06_01_0032_1_C_0_2.jpg|1|1|1|COLIMA|32|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|33.00|URBANO(A)|B|155.00|160.00|7.00|4.00|6.00|78.00|22.00|5.00|1.00|3.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|443.00|6.00|449.00|677.00|ACTA DE CASILLA|||JE2015L_06_01_0033_1_B_0_2.jpg|1|1|1|COLIMA|33|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|33.00|URBANO(A)|C01|159.00|172.00|5.00|1.00|3.00|84.00|32.00|6.00|1.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|472.00|7.00|479.00|677.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|33|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|34.00|URBANO(A)|B|107.00|148.00|7.00|5.00|5.00|88.00|15.00|5.00|0.00|6.00|1.00|1.00|3.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|394.00|5.00|399.00|565.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|34|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|34.00|URBANO(A)|C01|125.00|128.00|9.00|6.00|6.00|88.00|26.00|1.00|0.00|7.00|0.00|3.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|401.00|6.00|407.00|565.00|ACTA DE CASILLA|||JE2015L_06_01_0034_1_C_0_2.jpg|1|1|1|COLIMA|34|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|35.00|URBANO(A)|B|177.00|117.00|7.00|3.00|4.00|47.00|22.00|5.00|2.00|4.00|0.00|2.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|392.00|6.00|398.00|644.00|ACTA DE CASILLA|||JE2015L_06_01_0035_1_B_0_2.jpg|1|1|1|COLIMA|35|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|35.00|URBANO(A)|C01|154.00|91.00|8.00|1.00|8.00|61.00|6.00|2.00|0.00|8.00|1.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|342.00|18.00|360.00|644.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|1|1|COLIMA|35|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|36.00|URBANO(A)|B|173.00|95.00|9.00|6.00|6.00|58.00|7.00|3.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|361.00|9.00|370.00|682.00|ACTA DE CASILLA|||JE2015L_06_01_0036_1_B_0_2.jpg|1|1|1|COLIMA|36|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|36.00|URBANO(A)|C01|168.00|73.00|8.00|2.00|6.00|61.00|13.00|4.00|1.00|5.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|342.00|8.00|350.00|682.00|ACTA DE CASILLA|||JE2015L_06_01_0036_1_C_0_2.jpg|1|1|1|COLIMA|36|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|37.00|URBANO(A)|B|178.00|92.00|5.00|3.00|20.00|66.00|4.00|3.00|2.00|6.00|0.00|1.00|0.00|0.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|384.00|2.00|386.00|714.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|3|1|COLIMA|37|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|37.00|URBANO(A)|C01|176.00|86.00|11.00|0.00|14.00|58.00|11.00|1.00|2.00|4.00|0.00|1.00|0.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|368.00|11.00|379.00|714.00|ACTA DE CASILLA|||JE2015L_06_01_0037_1_C_0_2.jpg|1|3|1|COLIMA|37|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|37.00|URBANO(A)|C02|158.00|108.00|11.00|2.00|14.00|67.00|9.00|1.00|0.00|3.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|375.00|6.00|381.00|714.00|ACTA DE CASILLA|||JE2015L_06_01_0037_2_C_0_2.jpg|1|3|1|COLIMA|37|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|38.00|URBANO(A)|B|97.00|79.00|4.00|2.00|4.00|49.00|10.00|2.00|0.00|3.00|0.00|2.00|1.00|0.00|3.00|0.00|0.00|0.00|0.00|1.00|0.00|257.00|3.00|260.00|444.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|2|1|COLIMA|38|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|38.00|URBANO(A)|C01|101.00|72.00|2.00|2.00|3.00|42.00|10.00|4.00|1.00|8.00|0.00|2.00|0.00|0.00|2.00|0.00|3.00|0.00|0.00|0.00|0.00|252.00|4.00|256.00|443.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|2|1|COLIMA|38|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|39.00|URBANO(A)|B|108.00|89.00|3.00|3.00|9.00|60.00|34.00|1.00|0.00|3.00|1.00|2.00|0.00|1.00|3.00|0.00|1.00|0.00|1.00|0.00|0.00|319.00|6.00|325.00|514.00|ACTA DE CASILLA|||JE2015L_06_01_0039_1_B_0_2.jpg|1|2|1|COLIMA|39|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|40.00|URBANO(A)|B|128.00|91.00|13.00|0.00|4.00|51.00|16.00|0.00|1.00|10.00|0.00|2.00|0.00|0.00|2.00|0.00|3.00|0.00|0.00|0.00|0.00|321.00|7.00|328.00|585.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|2|1|COLIMA|40|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|41.00|URBANO(A)|B|78.00|76.00|3.00|4.00|7.00|79.00|17.00|4.00|0.00|1.00|0.00|2.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|0.00|274.00|1.00|275.00|446.00|ACTA DE CASILLA|||JE2015L_06_01_0041_1_B_0_2.jpg|1|2|1|COLIMA|41|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|42.00|URBANO(A)|B|117.00|111.00|6.00|4.00|2.00|63.00|15.00|2.00|0.00|5.00|0.00|2.00|0.00|0.00|2.00|0.00|3.00|0.00|0.00|0.00|0.00|332.00|5.00|337.00|564.00|ACTA DE CASILLA|||JE2015L_06_01_0042_1_B_0_2.jpg|1|1|1|COLIMA|42|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|43.00|URBANO(A)|B|113.00|106.00|5.00|3.00|3.00|41.00|8.00|3.00|0.00|3.00|0.00|0.00|0.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|289.00|8.00|297.00|535.00|ACTA DE CASILLA|||JE2015L_06_01_0043_1_B_0_2.jpg|1|1|1|COLIMA|43|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|43.00|URBANO(A)|C01|124.00|99.00|1.00|5.00|8.00|37.00|12.00|2.00|2.00|8.00|0.00|3.00|1.00|0.00|2.00|1.00|2.00|0.00|1.00|0.00|0.00|308.00|8.00|316.00|535.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|43|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|44.00|URBANO(A)|B|110.00|70.00|5.00|1.00|3.00|55.00|17.00|0.00|0.00|5.00|0.00|3.00|0.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|272.00|2.00|274.00|496.00|ACTA DE CASILLA|||JE2015L_06_01_0044_1_B_0_2.jpg|1|1|1|COLIMA|44|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|45.00|URBANO(A)|B|140.00|84.00|8.00|3.00|4.00|59.00|24.00|1.00|1.00|1.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|327.00|8.00|335.00|538.00|ACTA DE CASILLA|||JE2015L_06_01_0045_1_B_0_2.jpg|1|1|1|COLIMA|45|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|45.00|URBANO(A)|C01|142.00|96.00|3.00|5.00|4.00|69.00|16.00|1.00|0.00|4.00|0.00|2.00|0.00|0.00|5.00|1.00|1.00|0.00|0.00|0.00|0.00|349.00|5.00|354.00|538.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|45|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|45.00|URBANO(A)|C02|117.00|111.00|4.00|4.00|9.00|67.00|13.00|2.00|0.00|8.00|0.00|3.00|0.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|342.00|13.00|355.00|537.00|ACTA DE CASILLA|||JE2015L_06_01_0045_2_C_0_2.jpg|1|1|1|COLIMA|45|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|46.00|URBANO(A)|B|112.00|89.00|2.00|0.00|10.00|66.00|7.00|1.00|2.00|1.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|293.00|4.00|297.00|447.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|46|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|46.00|URBANO(A)|C01|115.00|82.00|3.00|0.00|7.00|75.00|7.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|2.00|1.00|2.00|0.00|0.00|0.00|1.00|298.00|8.00|307.00|447.00|ACTA DE CASILLA|||JE2015L_06_01_0046_1_C_0_2.jpg|1|1|1|COLIMA|46|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|47.00|URBANO(A)|B|138.00|115.00|5.00|1.00|4.00|113.00|23.00|1.00|1.00|4.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|407.00|6.00|413.00|606.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|2|1|COLIMA|47|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|47.00|URBANO(A)|C01|132.00|129.00|7.00|6.00|6.00|93.00|13.00|1.00|0.00|8.00|0.00|2.00|0.00|0.00|4.00|0.00|2.00|0.00|0.00|0.00|0.00|403.00|5.00|408.00|606.00|ACTA DE CASILLA|||JE2015L_06_01_0047_1_C_0_2.jpg|1|2|1|COLIMA|47|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|48.00|URBANO(A)|B|126.00|103.00|9.00|4.00|4.00|66.00|20.00|3.00|0.00|1.00|1.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|339.00|3.00|342.00|541.00|ACTA DE CASILLA|||JE2015L_06_01_0048_1_B_0_2.jpg|1|2|1|COLIMA|48|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|48.00|URBANO(A)|C01|140.00|117.00|4.00|3.00|4.00|64.00|23.00|3.00|1.00|5.00|1.00|0.00|0.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|369.00|2.00|371.00|540.00|ACTA DE CASILLA|||JE2015L_06_01_0048_1_C_0_2.jpg|1|2|1|COLIMA|48|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|49.00|URBANO(A)|B|47.00|82.00|3.00|2.00|6.00|37.00|9.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|190.00|2.00|192.00|322.00|ACTA DE CASILLA|||JE2015L_06_01_0049_1_B_0_2.jpg|1|2|1|COLIMA|49|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|50.00|URBANO(A)|B|103.00|72.00|2.00|3.00|4.00|37.00|14.00|0.00|0.00|3.00|0.00|3.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|1.00|243.00|8.00|252.00|414.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|50|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|50.00|URBANO(A)|C01|94.00|73.00|0.00|0.00|3.00|31.00|10.00|1.00|0.00|3.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|217.00|7.00|224.00|414.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|1|1|COLIMA|50|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|51.00|URBANO(A)|B|99.00|74.00|2.00|3.00|3.00|39.00|5.00|0.00|0.00|4.00|0.00|0.00|1.00|0.00|3.00|2.00|1.00|0.00|0.00|0.00|0.00|236.00|11.00|247.00|402.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|51|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|51.00|URBANO(A)|C01|106.00|81.00|1.00|2.00|4.00|30.00|12.00|4.00|0.00|3.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|244.00|6.00|250.00|402.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|51|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|52.00|URBANO(A)|B|164.00|101.00|5.00|2.00|12.00|50.00|13.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|354.00|7.00|361.00|548.00|ACTA DE CASILLA|||JE2015L_06_01_0052_1_B_0_2.jpg|1|1|1|COLIMA|52|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|52.00|URBANO(A)|C01|138.00|128.00|8.00|0.00|2.00|62.00|13.00|0.00|0.00|6.00|0.00|3.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|363.00|4.00|367.00|548.00|ACTA DE CASILLA|||JE2015L_06_01_0052_1_C_0_2.jpg|1|1|1|COLIMA|52|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|52.00|URBANO(A)|C02|138.00|99.00|8.00|0.00|3.00|4.00|4.00|1.00|0.00|3.00|0.00|2.00|1.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|266.00|9.00|275.00|548.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|1|1|COLIMA|52|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|53.00|URBANO(A)|B|179.00|104.00|11.00|3.00|6.00|66.00|7.00|5.00|0.00|7.00|0.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|391.00|11.00|402.00|683.00|ACTA DE CASILLA|||JE2015L_06_01_0053_1_B_0_2.jpg|1|1|1|COLIMA|53|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|53.00|URBANO(A)|C01|155.00|114.00|12.00|2.00|8.00|69.00|11.00|5.00|2.00|2.00|0.00|4.00|1.00|0.00|2.00|2.00|2.00|0.00|0.00|0.00|0.00|391.00|9.00|400.00|682.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|53|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|54.00|URBANO(A)|B|133.00|134.00|9.00|1.00|4.00|73.00|24.00|2.00|0.00|4.00|0.00|0.00|0.00|0.00|3.00|1.00|3.00|0.00|0.00|0.00|0.00|391.00|12.00|403.00|638.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|2|1|COLIMA|54|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|54.00|URBANO(A)|C01|147.00|119.00|3.00|1.00|5.00|83.00|21.00|1.00|1.00|3.00|1.00|2.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|389.00|9.00|398.00|637.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|2|1|COLIMA|54|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|54.00|URBANO(A)|C02|136.00|118.00|7.00|5.00|5.00|74.00|19.00|1.00|2.00|6.00|1.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|376.00|4.00|380.00|637.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|2|1|COLIMA|54|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|55.00|URBANO(A)|B|113.00|107.00|6.00|2.00|4.00|50.00|12.00|3.00|3.00|6.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|308.00|11.00|319.00|560.00|ACTA DE CASILLA|||JE2015L_06_01_0055_1_B_0_2.jpg|1|2|1|COLIMA|55|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|55.00|URBANO(A)|C01|92.00|103.00|7.00|2.00|4.00|53.00|14.00|3.00|0.00|2.00|1.00|3.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|288.00|12.00|300.00|559.00|ACTA DE CASILLA|||JE2015L_06_01_0055_1_C_0_2.jpg|1|2|1|COLIMA|55|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|56.00|URBANO(A)|B|88.00|79.00|4.00|8.00|4.00|60.00|27.00|0.00|0.00|2.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|274.00|4.00|278.00|441.00|ACTA DE CASILLA|||JE2015L_06_01_0056_1_B_0_2.jpg|1|2|1|COLIMA|56|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|57.00|URBANO(A)|B|88.00|58.00|1.00|1.00|2.00|37.00|10.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|198.00|2.00|201.00|382.00|ACTA DE CASILLA|||JE2015L_06_01_0057_1_B_0_2.jpg|1|1|1|COLIMA|57|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|57.00|URBANO(A)|C01|72.00|63.00|3.00|0.00|2.00|28.00|15.00|1.00|1.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|0.00|190.00|7.00|197.00|381.00|ACTA DE CASILLA|||JE2015L_06_01_0057_1_C_0_2.jpg|1|1|1|COLIMA|57|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|58.00|URBANO(A)|B|122.00|98.00|5.00|2.00|2.00|53.00|6.00|2.00|3.00|7.00|2.00|2.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|307.00|11.00|318.00|521.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|58|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|58.00|URBANO(A)|C01|118.00|98.00|7.00|3.00|4.00|41.00|7.00|2.00|1.00|5.00|2.00|2.00|0.00|0.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|295.00|8.00|303.00|520.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|58|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|59.00|URBANO(A)|B|165.00|78.00|5.00|7.00|6.00|30.00|5.00|1.00|0.00|4.00|1.00|1.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|308.00|15.00|323.00|579.00|ACTA DE CASILLA|||JE2015L_06_01_0059_1_B_0_2.jpg|1|1|1|COLIMA|59|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|59.00|URBANO(A)|C01|190.00|66.00|3.00|3.00|5.00|24.00|12.00|3.00|1.00|3.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|314.00|8.00|322.00|579.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|59|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|B|147.00|90.00|12.00|5.00|5.00|50.00|8.00|0.00|0.00|5.00|0.00|4.00|0.00|0.00|8.00|0.00|2.00|0.00|0.00|1.00|0.00|337.00|6.00|343.00|668.00|ACTA DE CASILLA|||JE2015L_06_01_0060_1_B_0_2.jpg|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|C01|134.00|101.00|5.00|5.00|6.00|44.00|11.00|4.00|0.00|7.00|0.00|2.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|322.00|8.00|330.00|668.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|E01|167.00|104.00|7.00|5.00|9.00|56.00|13.00|6.00|0.00|6.00|0.00|1.00|0.00|0.00|5.00|1.00|0.00|0.00|0.00|0.00|0.00|380.00|5.00|385.00|706.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|E01C01|176.00|76.00|5.00|8.00|7.00|51.00|5.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|334.00|7.00|341.00|706.00|ACTA DE CASILLA|||JE2015L_06_01_0060_1_E_1_2.jpg|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|E01C02|165.00|95.00|9.00|7.00|7.00|54.00|6.00|10.00|1.00|5.00|1.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|363.00|7.00|370.00|706.00|ACTA DE CASILLA|||JE2015L_06_01_0060_1_E_2_2.jpg|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|E01C03|147.00|96.00|7.00|8.00|1.00|67.00|8.00|2.00|1.00|1.00|1.00|1.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|343.00|9.00|352.00|705.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|E01C04|201.00|86.00|9.00|5.00|2.00|56.00|12.00|2.00|1.00|4.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|380.00|6.00|386.00|705.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|E01C05|168.00|78.00|11.00|12.00|5.00|48.00|8.00|2.00|1.00|4.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|338.00|5.00|343.00|705.00|RECUENTO(SRA)|||JE2015L_06_01_9_VR.pdf|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|S01|305.00|267.00|5.00|13.00|9.00|105.00|20.00|4.00|1.00|5.00|2.00|2.00|0.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|741.00|5.00|746.00|0.00|ACTA DE CASILLA|||JE2015L_06_01_0060_1_S_0_2.jpg|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|C02|154.00|88.00|5.00|5.00|5.00|45.00|9.00|1.00|1.00|4.00|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|321.00|9.00|330.00|668.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|60.00|URBANO(A)|C03|140.00|79.00|8.00|0.00|9.00|57.00|9.00|2.00|0.00|6.00|0.00|0.00|0.00|0.00|2.00|1.00|2.00|0.00|0.00|0.00|0.00|315.00|8.00|323.00|668.00|RECUENTO(SRA)|||JE2015L_06_01_9_GPO1.pdf|1|1|1|COLIMA|60|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|61.00|URBANO(A)|B|119.00|94.00|10.00|5.00|9.00|63.00|2.00|2.00|0.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|308.00|4.00|312.00|634.00|ACTA DE CASILLA|||JE2015L_06_01_0061_1_B_0_2.jpg|1|3|1|COLIMA|61|U|
5|6|COLIMA|1|COLIMA|1.00|COLIMA|61.00|URBANO(A)|C01|147.00|80.00|6.00|4.00|4.00|56.00|10.00|2.00|0.00|3.00|1.00|0.00|1.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|316.00|8.00|324.00|633.00|ACTA DE CASILLA|||JE2015L_06_01_0061_1_C_0_2.jpg|1|3|1|COLIMA|61|U|
