CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|MC|NVA_ALIANZA|PAC|PS|MORENA|ES|PRI_PVEM_NVA_ALIANZA_PS|PRI_NVA_ALIANZA_PVEM|PRI_PS_PVEM|PRI_PS_NVA_ALIANZA|PVEM_PS_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PRI_PS|PVEM_NVA_ALIANZA|PVEM_PS|NVA_ALIANZA_PS|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|14.00|URBANO(A)|C04|101.00|107.00|97.00|8.00|19.00|2.00|10.00|1.00|50.00|2.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|409.00|9.00|418.00|693.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|14|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|14.00|URBANO(A)|C05|106.00|111.00|88.00|8.00|12.00|1.00|4.00|2.00|49.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|13.00|0.00|399.00|0.00|399.00|693.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|14|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|15.00|URBANO(A)|B|83.00|61.00|86.00|5.00|6.00|1.00|4.00|1.00|41.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|289.00|11.00|307.00|505.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|15|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|15.00|URBANO(A)|C01|65.00|79.00|75.00|4.00|5.00|4.00|3.00|0.00|19.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|263.00|8.00|271.00|505.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|15|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|15.00|URBANO(A)|C02|63.00|54.00|85.00|0.00|1.00|0.00|6.00|0.00|22.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|238.00|10.00|248.00|505.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|15|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|16.00|MIXTO(A)|B|76.00|137.00|61.00|4.00|3.00|1.00|1.00|1.00|29.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|2.00|0.00|0.00|0.00|4.00|0.00|321.00|14.00|335.00|541.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|16|M|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|16.00|MIXTO(A)|C01|93.00|104.00|68.00|2.00|5.00|3.00|5.00|2.00|24.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|307.00|12.00|319.00|541.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|16|M|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|16.00|MIXTO(A)|C02|81.00|96.00|77.00|0.00|2.00|2.00|1.00|0.00|19.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|280.00|14.00|295.00|541.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|16|M|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|17.00|URBANO(A)|B|88.00|163.00|119.00|3.00|1.00|2.00|5.00|0.00|30.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|421.00|15.00|436.00|698.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|17|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|17.00|URBANO(A)|C01|91.00|140.00|121.00|2.00|5.00|3.00|14.00|3.00|35.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|414.00|6.00|426.00|697.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|17|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|18.00|URBANO(A)|B|89.00|125.00|96.00|0.00|1.00|0.00|6.00|1.00|19.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|339.00|11.00|356.00|579.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|18|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|18.00|URBANO(A)|C01|85.00|111.00|94.00|4.00|6.00|0.00|0.00|1.00|21.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|332.00|14.00|346.00|578.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|18|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|19.00|URBANO(A)|B|162.00|77.00|83.00|1.00|2.00|1.00|7.00|0.00|17.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|360.00|14.00|374.00|587.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|19|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|19.00|URBANO(A)|C01|136.00|84.00|83.00|1.00|2.00|0.00|4.00|0.00|20.00|1.00|1.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|339.00|12.00|351.00|586.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|19|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|20.00|URBANO(A)|B|87.00|49.00|85.00|1.00|2.00|0.00|2.00|0.00|17.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|245.00|4.00|249.00|403.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|20|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|20.00|URBANO(A)|C01|68.00|48.00|68.00|7.00|6.00|2.00|4.00|0.00|17.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|226.00|9.00|235.00|402.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|20|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|21.00|URBANO(A)|B|65.00|64.00|60.00|2.00|4.00|2.00|5.00|0.00|26.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|239.00|9.00|248.00|392.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|21|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|22.00|URBANO(A)|B|107.00|124.00|88.00|8.00|3.00|1.00|6.00|0.00|18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|362.00|7.00|369.00|698.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|22|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|22.00|URBANO(A)|C01|96.00|148.00|128.00|4.00|3.00|2.00|9.00|2.00|29.00|2.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|432.00|13.00|445.00|698.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|22|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|23.00|URBANO(A)|B|110.00|128.00|127.00|2.00|2.00|3.00|10.00|2.00|21.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|21.00|0.00|427.00|10.00|437.00|734.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|23|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|24.00|URBANO(A)|B|54.00|80.00|56.00|0.00|5.00|0.00|10.00|0.00|33.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|246.00|3.00|249.00|453.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|24|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|24.00|URBANO(A)|C01|58.00|82.00|68.00|2.00|1.00|3.00|5.00|0.00|23.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|247.00|9.00|256.00|452.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|24|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|25.00|URBANO(A)|B|84.00|96.00|101.00|7.00|4.00|2.00|4.00|0.00|27.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|334.00|22.00|356.00|645.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|25|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|25.00|URBANO(A)|C01|99.00|113.00|106.00|2.00|3.00|6.00|3.00|1.00|25.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|1.00|368.00|6.00|375.00|644.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|25|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|26.00|URBANO(A)|B|103.00|119.00|75.00|0.00|5.00|3.00|4.00|1.00|33.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|22.00|0.00|368.00|16.00|384.00|697.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|26|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|26.00|URBANO(A)|C01|78.00|121.00|81.00|1.00|5.00|3.00|12.00|0.00|33.00|5.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|13.00|1.00|355.00|14.00|370.00|696.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|26|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|27.00|URBANO(A)|B|110.00|102.00|94.00|1.00|3.00|1.00|2.00|16.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|342.00|12.00|354.00|638.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|27|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|27.00|URBANO(A)|C01|75.00|102.00|85.00|4.00|2.00|1.00|6.00|0.00|26.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|0.00|314.00|11.00|325.00|638.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|27|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|27.00|URBANO(A)|C02|92.00|128.00|88.00|0.00|2.00|0.00|4.00|0.00|33.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|5.00|1.00|358.00|0.00|359.00|637.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|27|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|28.00|URBANO(A)|B|61.00|72.00|72.00|1.00|2.00|0.00|7.00|0.00|18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|242.00|7.00|249.00|503.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|28|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|28.00|URBANO(A)|C01|56.00|66.00|79.00|0.00|1.00|0.00|3.00|0.00|23.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|0.00|238.00|4.00|242.00|502.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|28|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|28.00|URBANO(A)|C02|62.00|75.00|91.00|4.00|3.00|3.00|5.00|1.00|26.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|277.00|6.00|283.00|502.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|28|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|28.00|URBANO(A)|S01|42.00|6.00|33.00|0.00|1.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|84.00|4.00|88.00|0.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|28|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|29.00|URBANO(A)|B|80.00|86.00|85.00|1.00|5.00|3.00|12.00|2.00|32.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|1.00|314.00|4.00|319.00|543.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|29|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|29.00|URBANO(A)|C01|74.00|96.00|78.00|2.00|4.00|3.00|8.00|1.00|25.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|13.00|0.00|310.00|8.00|318.00|542.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|29|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|29.00|URBANO(A)|C02|70.00|97.00|78.00|1.00|0.00|1.00|9.00|3.00|34.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|19.00|0.00|313.00|14.00|327.00|542.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|29|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|B|84.00|122.00|109.00|2.00|3.00|0.00|10.00|2.00|25.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|15.00|1.00|374.00|13.00|388.00|684.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|C01|91.00|124.00|105.00|4.00|2.00|1.00|5.00|1.00|25.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|12.00|1.00|372.00|6.00|379.00|684.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|C02|74.00|112.00|95.00|2.00|5.00|4.00|1.00|1.00|26.00|5.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|16.00|0.00|342.00|10.00|352.00|683.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|C03|103.00|108.00|90.00|1.00|0.00|3.00|10.00|2.00|36.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|0.00|365.00|7.00|372.00|683.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|C04|87.00|86.00|97.00|4.00|3.00|2.00|9.00|2.00|16.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|0.00|318.00|10.00|328.00|683.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|C05|76.00|105.00|112.00|3.00|5.00|4.00|7.00|1.00|24.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14.00|1.00|355.00|12.00|368.00|683.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|C06|76.00|98.00|108.00|3.00|3.00|4.00|13.00|1.00|29.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|15.00|0.00|354.00|11.00|365.00|683.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|30.00|URBANO(A)|C07|78.00|100.00|116.00|2.00|3.00|3.00|10.00|0.00|29.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|20.00|0.00|364.00|11.00|375.00|683.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|30|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|31.00|URBANO(A)|B|106.00|108.00|98.00|2.00|5.00|3.00|7.00|1.00|29.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|0.00|372.00|13.00|385.00|702.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|31|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|31.00|URBANO(A)|C01|93.00|83.00|96.00|10.00|3.00|1.00|6.00|0.00|31.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|10.00|0.00|336.00|10.00|346.00|702.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|31|U|
4|29|TLAXCALA|1|4.00|APIZACO|3.00|APIZACO|31.00|URBANO(A)|C02|110.00|75.00|107.00|2.00|5.00|0.00|4.00|3.00|27.00|4.00|0.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|14.00|0.00|353.00|14.00|367.00|701.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_4.pdf|1|4|3|APIZACO|31|U|
