CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|PRI_PVEM_PT_NVA_ALIANZA|PRI_PVEM_PT|PRI_PVEM_NVA_ALIANZA|PRI_PT_NVA_ALIANZA|PVEM_PT_NVA_ALIANZA|PRI_PVEM|PRI_PT|PRI_NVA_ALIANZA|PVEM_PT|PVEM_NVA_ALIANZA|PT_NVA_ALIANZA|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
1|8|CHIHUAHUA|5|11.00|MEOQUI|2.00|ALDAMA|37.00|RURAL|B|43.00|36.00|0.00|5.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|87.00|2.00|89.00|149.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110020037B.pdf|5|11|2|ALDAMA|37|R|
1|8|CHIHUAHUA|5|11.00|MEOQUI|2.00|ALDAMA|3218.00|RURAL|B|166.00|48.00|9.00|1.00|0.00|2.00|6.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|74.00|0.00|311.00|4.00|315.00|658.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110023218B.pdf|5|11|2|ALDAMA|3218|R|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|38.00|MIXTO(A)|B|162.00|170.00|5.00|2.00|1.00|0.00|11.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|49.00|0.00|403.00|6.00|409.00|560.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030038B.pdf|9|20|3|ALLENDE|38|M|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|38.00|MIXTO(A)|C01|154.00|164.00|8.00|2.00|0.00|0.00|6.00|3.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|2.00|0.00|0.00|0.00|48.00|0.00|388.00|10.00|398.00|560.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO200030038C01.pdf|9|20|3|ALLENDE|38|M|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|39.00|URBANO(A)|B|157.00|140.00|1.00|0.00|2.00|1.00|7.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|36.00|0.00|347.00|0.00|347.00|519.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030039B.pdf|9|20|3|ALLENDE|39|U|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|39.00|URBANO(A)|C01|162.00|151.00|3.00|1.00|1.00|1.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|31.00|0.00|360.00|9.00|369.00|519.00|GRUPO DE RECUENTO|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO200030039C01.pdf|9|20|3|ALLENDE|39|U|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|40.00|URBANO(A)|B|224.00|194.00|3.00|3.00|0.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|32.00|1.00|461.00|12.00|474.00|678.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030040B.pdf|9|20|3|ALLENDE|40|U|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|41.00|MIXTO(A)|B|120.00|127.00|0.00|3.00|2.00|0.00|6.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|39.00|0.00|302.00|7.00|309.00|436.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030041B.pdf|9|20|3|ALLENDE|41|M|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|41.00|MIXTO(A)|C01|144.00|112.00|1.00|1.00|1.00|2.00|5.00|1.00|0.00|1.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|29.00|0.00|300.00|5.00|305.00|436.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030041C01.pdf|9|20|3|ALLENDE|41|M|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|43.00|RURAL|B|142.00|149.00|0.00|0.00|0.00|0.00|1.00|1.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|298.00|2.00|300.00|521.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030043B.pdf|9|20|3|ALLENDE|43|R|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|47.00|RURAL|B|82.00|74.00|2.00|1.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|166.00|1.00|167.00|300.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030047B.pdf|9|20|3|ALLENDE|47|R|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|48.00|RURAL|B|109.00|69.00|0.00|0.00|0.00|0.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|190.00|3.00|193.00|271.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030048B.pdf|9|20|3|ALLENDE|48|R|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|49.00|RURAL|B|55.00|68.00|2.00|1.00|1.00|0.00|6.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|14.00|0.00|149.00|4.00|153.00|205.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030049B.pdf|9|20|3|ALLENDE|49|R|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|50.00|RURAL|B|63.00|62.00|0.00|0.00|0.00|3.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|0.00|141.00|2.00|143.00|195.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030050B.pdf|9|20|3|ALLENDE|50|R|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|52.00|RURAL|B|115.00|115.00|5.00|1.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|23.00|0.00|262.00|5.00|267.00|392.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030052B.pdf|9|20|3|ALLENDE|52|R|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|53.00|MIXTO(A)|B|234.00|122.00|11.00|0.00|0.00|0.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|40.00|0.00|411.00|8.00|419.00|645.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030053B.pdf|9|20|3|ALLENDE|53|M|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|54.00|MIXTO(A)|B|166.00|141.00|15.00|0.00|0.00|0.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|29.00|0.00|355.00|9.00|364.00|542.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030054B.pdf|9|20|3|ALLENDE|54|M|
1|8|CHIHUAHUA|5|20.00|CAMARGO|3.00|ALLENDE|55.00|RURAL|B|165.00|180.00|0.00|0.00|0.00|1.00|18.00|0.00|0.00|0.00|1.00|0.00|0.00|3.00|0.00|5.00|0.00|0.00|0.00|20.00|0.00|393.00|6.00|399.00|501.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO200030055B.pdf|9|20|3|ALLENDE|55|R|
1|8|CHIHUAHUA|5|11.00|MEOQUI|4.00|AQUILES SERDAN|56.00|URBANO(A)|B|236.00|123.00|9.00|65.00|1.00|1.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|26.00|0.00|470.00|13.00|483.00|615.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040056B.pdf|5|11|4|AQUILES SERDAN|56|U|
1|8|CHIHUAHUA|5|11.00|MEOQUI|4.00|AQUILES SERDAN|56.00|URBANO(A)|C01|222.00|98.00|11.00|66.00|2.00|1.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|31.00|0.00|435.00|12.00|447.00|614.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040056C01.pdf|5|11|4|AQUILES SERDAN|56|U|
1|8|CHIHUAHUA|5|11.00|MEOQUI|4.00|AQUILES SERDAN|56.00|URBANO(A)|C02|228.00|100.00|8.00|71.00|0.00|5.00|9.00|5.00|0.00|0.00|1.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|40.00|0.00|470.00|16.00|486.00|614.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040056C02.pdf|5|11|4|AQUILES SERDAN|56|U|
1|8|CHIHUAHUA|5|11.00|MEOQUI|4.00|AQUILES SERDAN|57.00|RURAL|B|108.00|79.00|5.00|46.00|0.00|10.00|6.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|20.00|0.00|276.00|12.00|288.00|428.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040057B.pdf|5|11|4|AQUILES SERDAN|57|R|
1|8|CHIHUAHUA|5|11.00|MEOQUI|4.00|AQUILES SERDAN|59.00|MIXTO(A)|B|168.00|135.00|11.00|56.00|1.00|1.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|42.00|1.00|418.00|11.00|430.00|535.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059B.pdf|5|11|4|AQUILES SERDAN|59|M|
1|8|CHIHUAHUA|5|11.00|MEOQUI|4.00|AQUILES SERDAN|59.00|MIXTO(A)|C01|157.00|115.00|16.00|49.00|0.00|3.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|37.00|0.00|379.00|0.00|379.00|535.00|ACTA DE CASILLA|Anulada|JIN-230/2016|http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059C01.pdf|5|11|4|AQUILES SERDAN|59|M|
1|8|CHIHUAHUA|5|11.00|MEOQUI|4.00|AQUILES SERDAN|59.00|MIXTO(A)|E01|122.00|119.00|19.00|49.00|2.00|4.00|3.00|3.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|1.00|0.00|0.00|0.00|41.00|0.00|367.00|12.00|379.00|661.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110040059E01.pdf|5|11|4|AQUILES SERDAN|59|M|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|163.00|URBANO(A)|B|101.00|179.00|21.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|303.00|6.00|309.00|565.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100163B.pdf|2|11|10|BUENAVENTURA|163|U|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|164.00|URBANO(A)|B|67.00|119.00|12.00|1.00|1.00|1.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|16.00|0.00|219.00|4.00|223.00|382.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100164B.pdf|2|11|10|BUENAVENTURA|164|U|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|164.00|URBANO(A)|C01|77.00|101.00|8.00|2.00|1.00|2.00|3.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|22.00|0.00|220.00|4.00|224.00|381.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100164C01.pdf|2|11|10|BUENAVENTURA|164|U|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|165.00|URBANO(A)|B|33.00|37.00|1.00|0.00|2.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|80.00|2.00|82.00|162.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100165B.pdf|2|11|10|BUENAVENTURA|165|U|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|166.00|MIXTO(A)|B|51.00|170.00|8.00|0.00|1.00|2.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|16.00|0.00|251.00|2.00|253.00|490.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100166B.pdf|2|11|10|BUENAVENTURA|166|M|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|167.00|MIXTO(A)|B|120.00|143.00|1.00|3.00|0.00|1.00|2.00|2.00|0.00|0.00|1.00|0.00|0.00|2.00|1.00|1.00|0.00|0.00|0.00|12.00|0.00|289.00|16.00|305.00|546.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100167B.pdf|2|11|10|BUENAVENTURA|167|M|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|167.00|MIXTO(A)|C01|133.00|114.00|2.00|2.00|1.00|5.00|1.00|2.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|11.00|0.00|273.00|11.00|284.00|545.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100167C01.pdf|2|11|10|BUENAVENTURA|167|M|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|168.00|MIXTO(A)|B|120.00|113.00|3.00|2.00|3.00|1.00|1.00|3.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|14.00|0.00|262.00|7.00|269.00|474.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100168B.pdf|2|11|10|BUENAVENTURA|168|M|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|168.00|MIXTO(A)|C01|111.00|104.00|2.00|1.00|0.00|3.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|19.00|0.00|244.00|12.00|256.00|474.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100168C01.pdf|2|11|10|BUENAVENTURA|168|M|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|169.00|RURAL|B|31.00|56.00|0.00|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|89.00|3.00|92.00|406.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100169B.pdf|2|11|10|BUENAVENTURA|169|R|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|170.00|RURAL|B|29.00|16.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|46.00|0.00|46.00|377.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100170B.pdf|2|11|10|BUENAVENTURA|170|R|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|170.00|RURAL|C01|31.00|19.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|52.00|0.00|52.00|376.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100170C01.pdf|2|11|10|BUENAVENTURA|170|R|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|171.00|RURAL|B|33.00|61.00|1.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|6.00|0.00|104.00|7.00|111.00|215.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100171B.pdf|2|11|10|BUENAVENTURA|171|R|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|172.00|RURAL|B|124.00|147.00|1.00|5.00|3.00|18.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|2.00|0.00|0.00|0.00|0.00|19.00|0.00|322.00|11.00|333.00|578.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100172B.pdf|2|11|10|BUENAVENTURA|172|R|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|172.00|RURAL|C01|107.00|168.00|3.00|2.00|3.00|15.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|0.00|0.00|0.00|0.00|18.00|0.00|324.00|11.00|335.00|578.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100172C01.pdf|2|11|10|BUENAVENTURA|172|R|
1|8|CHIHUAHUA|7|11.00|MEOQUI|10.00|BUENAVENTURA|173.00|RURAL|B|121.00|89.00|0.00|2.00|0.00|8.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|228.00|5.00|233.00|360.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO110100173B.pdf|2|11|10|BUENAVENTURA|173|R|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|290.00|URBANO(A)|C01|109.00|49.00|3.00|1.00|1.00|6.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|33.00|0.00|204.00|7.00|211.00|395.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170290C01.pdf|7|14|17|CUAUHTEMOC|290|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|291.00|URBANO(A)|B|244.00|82.00|5.00|2.00|0.00|5.00|4.00|0.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|56.00|1.00|400.00|11.00|412.00|651.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170291B.pdf|7|14|17|CUAUHTEMOC|291|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|292.00|URBANO(A)|B|196.00|55.00|6.00|0.00|0.00|9.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|35.00|0.00|306.00|4.00|310.00|528.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170292B.pdf|7|14|17|CUAUHTEMOC|292|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|293.00|URBANO(A)|B|101.00|36.00|2.00|1.00|0.00|1.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|27.00|0.00|172.00|4.00|176.00|285.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170293B.pdf|7|14|17|CUAUHTEMOC|293|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|294.00|URBANO(A)|B|138.00|29.00|1.00|0.00|0.00|5.00|4.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|27.00|0.00|206.00|2.00|208.00|384.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170294B.pdf|7|14|17|CUAUHTEMOC|294|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|295.00|URBANO(A)|B|126.00|35.00|3.00|2.00|0.00|6.00|2.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|13.00|0.00|191.00|2.00|193.00|371.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170295B.pdf|7|14|17|CUAUHTEMOC|295|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|296.00|URBANO(A)|B|79.00|46.00|3.00|2.00|3.00|3.00|4.00|3.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|22.00|0.00|167.00|12.00|179.00|376.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170296B.pdf|7|14|17|CUAUHTEMOC|296|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|296.00|URBANO(A)|C01|72.00|48.00|2.00|1.00|1.00|7.00|3.00|4.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|31.00|0.00|171.00|1.00|172.00|376.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170296C01.pdf|7|14|17|CUAUHTEMOC|296|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|297.00|URBANO(A)|B|149.00|70.00|2.00|9.00|2.00|7.00|3.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|52.00|0.00|301.00|13.00|314.00|705.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170297B.pdf|7|14|17|CUAUHTEMOC|297|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|297.00|URBANO(A)|C01|134.00|67.00|1.00|1.00|7.00|7.00|5.00|16.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|38.00|0.00|277.00|11.00|288.00|705.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170297C01.pdf|7|14|17|CUAUHTEMOC|297|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|297.00|URBANO(A)|C02|143.00|72.00|5.00|7.00|2.00|11.00|3.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|41.00|0.00|292.00|12.00|304.00|705.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170297C02.pdf|7|14|17|CUAUHTEMOC|297|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|297.00|URBANO(A)|C03|128.00|67.00|2.00|3.00|2.00|9.00|5.00|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|48.00|0.00|271.00|20.00|291.00|705.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170297C03.pdf|7|14|17|CUAUHTEMOC|297|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|297.00|URBANO(A)|C04|152.00|63.00|4.00|5.00|2.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|46.00|3.00|277.00|12.00|292.00|705.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170297C04.pdf|7|14|17|CUAUHTEMOC|297|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|297.00|URBANO(A)|C05|121.00|62.00|2.00|2.00|4.00|7.00|3.00|9.00|0.00|1.00|2.00|0.00|0.00|3.00|0.00|0.00|0.00|0.00|0.00|44.00|4.00|260.00|8.00|272.00|705.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170297C05.pdf|7|14|17|CUAUHTEMOC|297|U|
1|8|CHIHUAHUA|7|14.00|CUAUHTEMOC|17.00|CUAUHTEMOC|297.00|URBANO(A)|C06|142.00|67.00|4.00|5.00|3.00|7.00|4.00|9.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|44.00|2.00|287.00|10.00|299.00|705.00|ACTA DE CASILLA|||http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO140170297C06.pdf|7|14|17|CUAUHTEMOC|297|U|
